Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-11-22 06:00:00,0.6868558847345532,897.0,155.16482868853282,4.2,725.9693776134677,201.0,987.0,108.0,953.0,959.0,3.7,57.9,0.4651
2004-11-22 07:00:00,2.328082946685506,988.0,152.38169614732055,9.501517385688238,850.0,333.0,861.0,149.0,1030.0,1133.0,4.5,54.8,0.5293885459862824
2004-11-22 08:00:00,3.3604674671965,1108.7350024300777,64.3008926199925,16.2,1185.0,733.0,625.0,232.0,1297.0,1511.0,4.9,55.8,0.4882
2004-11-22 09:00:00,4.9407942180457916,1493.0,156.45878462609244,50.7,1981.0,846.0,448.0,215.0,1567.0,2346.0,5.4,55.1,0.497
2004-11-22 10:00:00,7.018509608417467,1394.0,228.1267520245366,63.7,2214.0,801.0,273.05957751875053,218.0,1629.0,2311.0,6.2,51.8,0.4952
2004-11-22 11:00:00,6.1684858635435145,1252.0,142.18180355253992,25.4,1439.0,884.0,559.0,239.0,1383.0,1798.0,6.8,49.8,0.4959
2004-11-22 12:00:00,4.787419248120965,1255.0,88.29378280191399,20.1,1301.0,784.0,571.0,224.0,1355.0,1750.0,7.3,50.6,0.5184
2004-11-22 13:00:00,5.901758903210317,1360.0,75.59555568390543,23.5,1392.0,896.0,490.0,235.0,1458.0,1863.0,7.8,49.0,0.5191
2004-11-22 14:00:00,5.881115514199768,1369.0,64.92999199718385,25.2,1434.0,953.0,489.0,237.0,1539.0,1883.0,8.0,49.2,0.5282
2004-11-22 15:00:00,6.179100254427029,1361.0,70.47833490281702,21.8,1347.0,980.0,384.30442918010954,239.0,1456.0,1851.0,8.3,49.3,0.5414
2004-11-22 16:00:00,6.822937768600083,1411.0,61.29522598320709,22.8,1536.8073414131,1058.0,500.0,235.0,1484.0,1919.0,8.5,49.6,0.5517
2004-11-22 17:00:00,6.820332917143608,1565.399205078505,87.90139070005108,25.4,1439.0,1080.0,459.0,199.0,1577.0,2078.0,8.5,52.6,0.5856
2004-11-22 18:00:00,7.526187539745603,1738.0,154.6158654370011,38.3,1735.0,1301.0,365.0,240.0,1981.6670372495387,2434.0,8.9,53.4,0.6117
2004-11-22 19:00:00,8.795366464643196,1766.0,214.75465552838304,37.6,1720.0,1345.0,361.0,245.0,1881.0,2515.0,9.1,53.8,0.6216
2004-11-22 20:00:00,9.238532672765372,1706.0,201.7895462673796,33.9,1641.0,1218.0,315.15665636578785,239.0,1778.0,2522.0,8.9,54.2,0.6183
2004-11-22 21:00:00,7.713923974064777,1472.0,90.87278915381505,22.4,1361.0,884.0,462.0,191.0,1455.0,2334.0,10.573243775886528,54.2,0.6054
2004-11-22 22:00:00,5.007687265239959,1392.0,117.55350263024124,16.9,1206.0,650.0,521.0,164.0,1331.4588889363686,2199.0,5.007841048344234,61.52269260059889,0.6432
2004-11-22 23:00:00,3.67763452709785,1335.0,127.84075559831476,13.9,1112.0,444.0,570.0,130.0,1241.8605294999168,1861.0,7.7,71.1,0.6101876503980649
2004-11-23 00:00:00,3.0837102470401305,1233.2287597227898,97.89673673165584,11.6,1008.0485841846245,370.0,610.0,121.0,1277.0,1751.0,7.9,72.5,0.7766
2004-11-23 01:00:00,2.74083572087198,1267.0,119.37190141958376,10.8,1008.0,349.0,628.0,118.0,1264.0,1652.0,8.0,75.3,0.8079
2004-11-23 02:00:00,1.699761475985269,1176.0,120.33002848117542,8.8,930.0,287.0,679.0,113.0,1216.0,1455.0,8.0,76.2,0.8217
2004-11-23 03:00:00,1.620559334795508,1079.0,1.3001333091939387,6.0,812.0,392.0374869079025,782.0,114.12707962300954,1158.0,1158.0,7.8,81.3,0.8631
2004-11-23 04:00:00,1.654778589149449,1039.961258514493,33.13043478160927,6.1,816.0,226.0,776.0,94.0,1165.0,1126.0,7.9,81.8,0.8759
2004-11-23 05:00:00,1.0187253859174787,1091.0,86.81516204227542,6.4,829.0,238.0,755.0,92.0,1177.0,1126.0,8.2,81.4,1.030950357207801
2004-11-23 06:00:00,1.3795662976847667,1126.0,102.09653090448987,7.692640234401564,886.0,316.0,855.0380681791877,98.0,1225.0,1158.0,8.5,81.1,0.8989
2004-11-23 07:00:00,2.0252716842134,1210.0,120.58761647181801,10.0,978.0,508.0,666.0,111.0,1332.0,1237.0,6.126999930313689,80.36474028404534,0.9088
2004-11-23 08:00:00,3.6260953228010333,1565.0,150.4294478569158,24.0,1405.0,920.0,488.0,139.0,1830.0,1786.57799032106,9.5,77.9,0.9278
2004-11-23 09:00:00,5.554044556079379,1578.0,190.14346766040038,26.902483489157422,1494.0,980.0,448.0,160.0,1854.0,1800.0,9.9,77.6,0.9488
2004-11-23 10:00:00,6.854531858950786,1702.0,266.0703535843737,31.5,1585.0,1188.0,422.0,183.0,1960.0,1967.0,11.63616309775828,76.2,0.9798
2004-11-23 11:00:00,6.464003778352767,1552.0,263.7272658391951,24.1,1406.0,1045.0,478.0,185.0,1749.0,1862.0,11.8,72.2,0.9948
2004-11-23 12:00:00,6.854046956799621,1590.0,234.2649836594393,26.5,1466.0,999.0,448.0,198.0,1831.0,2003.0,13.3,70.0244658560941,1.0163
2004-11-23 13:00:00,7.12920962040913,1761.654684487211,228.2454726570865,27.1,1480.0,955.0,432.0,201.0,1865.0,2041.0,12.791008743863383,64.33124493539049,0.9180497912856364
2004-11-23 14:00:00,8.207859743616396,1769.0,301.4325277360666,33.2,1624.0,1189.0,238.62898266762988,233.0,2041.0,2202.0,8.050923720024459,67.6,1.0666
2004-11-23 15:00:00,6.969966432644469,1632.5739561974844,236.53782222573744,25.5,1442.0,933.0,435.0,202.0,2133.7950823631622,1966.0,14.2,66.8,1.073
2004-11-23 16:00:00,7.233829786075203,1658.0,231.54349443763465,27.1,1741.2845027779626,898.0,419.0,186.0,2109.103933864667,2030.0,14.2,67.8,1.0879
2004-11-23 17:00:00,8.735514641238481,1821.0,264.5795724417943,35.4,1673.0,1201.0,371.0,215.0,2119.0,2201.0,13.6,71.0,1.1018
2004-11-23 18:00:00,8.856533507592296,1982.0,243.04312100954797,49.5,1959.0,1369.0,322.0,227.0,2536.0,2386.0,13.2,72.6,1.0936
2004-11-23 19:00:00,10.328546413513147,2008.0,178.98695434543376,50.6,1980.0,1389.0,290.9109828965188,220.0,2562.0,2342.0,12.4,74.7,1.0741
2004-11-23 20:00:00,10.845242969035919,1918.0,252.25592330890265,49.4,1958.0,1358.0,141.0037429761952,190.0,2903.7255204434587,2237.0,11.5,84.64177137510538,1.0324
2004-11-23 21:00:00,9.196492281679683,2013.9998515117527,221.5146388273128,31.7,1590.0,1189.0,412.0,178.0,2421.093606963337,2025.0,10.4,78.78029959631247,0.9993
2004-11-23 22:00:00,6.529998726096794,1495.0,256.93116150702707,21.8,1345.0,866.0,467.0,147.0,1649.0,1853.0,10.0,82.5,1.015
2004-11-23 23:00:00,5.321640581616608,1449.0,212.67596367726927,22.28352497253019,1291.0,718.0,482.0,138.0,1580.0,1940.483996928534,10.0,81.71531176584583,1.0163
2004-11-24 00:00:00,5.238551651682508,1439.0,209.61974932786123,22.916773027801383,1257.0,715.0,494.0,135.0,1571.0,1897.784680370667,10.1,83.5,1.0296
2004-11-24 01:00:00,3.1716345800667334,1270.0,172.00743043384063,13.4,1140.6479048598997,558.0,572.0,123.0,1420.0,1463.0,10.0,83.6,1.0235
2004-11-24 02:00:00,2.254838622300403,1163.0,167.59889093862571,10.1,980.0,467.0,654.0,106.0,1327.0,1299.0,10.4,80.8,1.0191
2004-11-24 03:00:00,2.241567594479382,1130.0,141.61425071161736,8.4,915.0,443.9349934453438,697.0,96.17496905978994,1281.0,1205.0,10.6,80.3,1.0252
2004-11-24 04:00:00,1.3756797133876866,1023.0,132.84408966954356,5.4,781.0,295.0,809.0,81.0,1195.0,1006.9700363426592,10.6,78.8,1.008
2004-11-24 05:00:00,1.2006291966396245,931.0,119.97655768610542,3.4,679.0,151.0,947.0,66.0,1138.0,867.0,10.5,77.8,0.9839
2004-11-24 06:00:00,1.3034343182192414,953.0,119.59881327895242,4.1,717.0,188.0,907.0,64.0,1152.0,911.0,9.752274701733485,78.9923900077058,0.9567
2004-11-24 07:00:00,1.767846269195566,1108.0,141.77196068702568,8.7,927.0,380.0,718.0,86.0,1315.0,1027.0357912796937,9.5,80.3,0.9532
2004-11-24 08:00:00,3.961505158824156,1414.0,187.0540382352077,18.7,1261.0,717.0,532.0,114.0,1644.0,1479.0,9.8,75.47656574399386,0.9724
2004-11-24 09:00:00,4.009590597590069,1423.0,136.80171497746798,21.0,1323.0,803.0,496.0,115.0,1727.0,1568.0,10.3,80.3,1.002
2004-11-24 10:00:00,3.547270995333608,1352.0,141.65585256964317,17.70918483962984,1231.0,726.0,538.0,110.0,1605.0,1530.0,11.1,77.2,1.0175
2004-11-24 11:00:00,3.2320994023838803,1303.0,147.11455011643017,15.1,1153.0,558.0,575.0,116.0,1510.3858862951447,1582.0,13.3,73.7006158193694,1.0505
2004-11-24 12:00:00,1.6333646099139818,1103.0,143.44642703118603,8.8,931.0,427.0,711.0,162.0,1293.0,1235.0,15.1,58.3,0.9978
2004-11-24 13:00:00,1.2753482011729482,1138.0,104.03749229643708,9.7,967.0,317.0,695.0,104.0,1286.1599352644394,1195.0,15.6,56.2,1.0147925516032184
2004-11-24 14:00:00,2.2285436905278933,1278.0,97.99910220655812,14.39682709983844,1130.0,436.0,580.0,129.0,1506.0,1471.0,15.4,56.22856758216563,1.0375
2004-11-24 15:00:00,2.6262218954539422,1292.0,122.91840376182648,14.7,1141.0,490.0,556.0,146.0,1498.0,1582.0,14.6,63.7,1.0508
2004-11-24 16:00:00,3.260655807411716,1374.0,132.8190018101247,17.4,1222.0,602.0,516.0,160.0,1582.0,1671.0,13.7,66.8,1.0432
2004-11-24 17:00:00,5.086112405596692,1464.0,201.28407766984014,22.3,1358.0,732.0,477.0,169.0,1719.0,1711.0,12.3,72.5,1.0331
2004-11-24 18:00:00,5.628439556288665,1562.0,140.49049113217225,30.3,1557.0,865.0,427.0,167.0,1916.0,1852.0,10.8,77.2,1.0021
2004-11-24 19:00:00,5.968473545731162,1781.7188629538336,155.90462222889067,33.3,1627.0,936.0,401.0,166.0,1957.0,1902.0,10.2,80.4,1.0003
2004-11-24 20:00:00,7.550756609699604,1669.0,147.19263164585337,36.0,1686.0,1074.0,384.0,181.0,2268.8363211385167,1961.0,10.1,79.3,0.9795
2004-11-24 21:00:00,5.679328929208152,1429.0,121.68733474294237,23.9,1401.0,812.0,475.0,144.0,1964.5437765570418,1689.0,10.0,76.1,1.1430197310913601
2004-11-24 22:00:00,4.684395030470986,1354.0,99.325281031683,19.0,1269.0,773.0,506.0,141.0,1530.0,1580.0,11.921289408812743,82.3,0.9198
2004-11-24 23:00:00,4.251954971062263,1311.0,63.639846278540944,16.8,1203.0,761.0,542.0,123.0,1552.8529247177669,1428.0,7.7,84.3,0.8881
2004-11-25 00:00:00,4.285445902960953,1311.0,69.66921186704467,17.5,1225.0,781.0,538.0,121.0,1464.0,1434.0,4.5898008231817595,84.1,0.8557
2004-11-25 01:00:00,3.9636610008962845,1292.0,145.86108854679227,17.4,1221.0,743.0,547.0,114.0,1437.0,1389.0,6.7,76.6060044317383,0.819
2004-11-25 02:00:00,3.0467406793223795,1091.0,116.10671871250449,11.3,1025.0,533.0,666.0,93.0,1262.0,1130.0,6.0,83.0,0.78
2004-11-25 03:00:00,2.2272251614271097,1009.0,105.40992263920702,8.7,928.0,654.0086852581285,754.0,114.83233220439348,1166.0,983.0,5.1,84.0,0.7439
2004-11-25 04:00:00,2.2561474571158007,977.9720660716417,104.38940589559039,9.4,956.0,456.0,725.0,89.0,1162.0,1161.940013655855,4.3,85.4,0.7152
2004-11-25 05:00:00,1.9409617904758765,1053.0,114.54230509078468,7.071966698726047,863.5399485704831,486.0,710.0,94.0,1154.0,1050.0,4.0,85.7,0.8694423788333837
2004-11-25 06:00:00,2.3517614785370213,1127.7517835040805,112.26166775248788,9.1,945.0,498.0,724.0,93.0,1147.0,1038.0,4.0,84.4,0.6943
2004-11-25 07:00:00,2.334679312214414,1057.0,121.531232156348,9.450232678235075,1004.0,585.0,702.0,100.0,1204.0,1080.0,4.0,83.1,0.682
2004-11-25 08:00:00,4.028878895172854,1309.0,122.30368384655866,21.3,1333.0,911.0,537.0,127.0,1555.0,1411.0,4.4,81.3,0.689
2004-11-25 09:00:00,4.50949834473184,1315.0,108.8388472981949,22.9,1375.0,845.0,526.0,137.0,1576.0,1549.0,4.081745871008799,72.6,0.718
2004-11-25 10:00:00,4.790291965464201,1310.7296766106174,117.097576797741,20.1,1300.0,807.0,547.0,190.0,1531.0,1659.0,10.0,63.4,0.7791
2004-11-25 11:00:00,3.491892509268516,1135.570051533243,125.2650529984087,11.8,1042.0,603.0,682.0,171.0,1257.0,1434.0,7.896572587317671,48.7,0.7547
2004-11-25 12:00:00,2.7040778951855877,1087.0,105.64400616939793,10.6,1000.0,391.0,706.0,127.0,1251.0,1310.0,14.6,46.5,0.7687
2004-11-25 13:00:00,1.8811493979638547,1104.0,100.95460192510578,11.4,957.684415094827,279.0,849.1026745143579,109.0,1214.6777574365565,1227.0,15.4,43.0,0.7483
2004-11-25 14:00:00,2.145789376166923,1142.0,106.67583319317755,12.077203226200801,1078.0,358.0,670.0,126.0,1256.0,1261.0,16.798705644656867,38.2,0.7081
2004-11-25 15:00:00,2.3576545614066173,1164.0,116.9789638443163,13.4,1096.0,403.0,675.4311268712174,136.0,1289.3331128037967,1261.0,16.8,37.6,0.7129
2004-11-25 16:00:00,2.503130278601629,1214.0,135.30608772738725,14.2,1124.0,465.0,659.0,156.0,1302.0,1345.0,16.8,36.7,0.6944
2004-11-25 17:00:00,4.107351838813529,1369.0,101.15325634554169,21.8,1346.0,707.0,558.0,187.0,1537.0,1608.0,15.4,41.3,0.7151
2004-11-25 18:00:00,4.425334727650044,1368.0,132.04428542727655,21.4,1334.0,660.0,529.0,173.0,1547.0,1653.0,13.8,48.9,0.6263855212680034
2004-11-25 19:00:00,3.0324804517930573,1226.0,110.5503281857369,15.4,1161.0,402.0,606.0,137.0,1368.0,1442.0,13.3,50.9,0.7745
2004-11-25 20:00:00,2.9173532552004,1225.0,82.4976326443643,14.5,1119.8636339399543,350.0,614.0,122.0,1352.0,1421.0,11.5,57.3,0.7786
2004-11-25 21:00:00,2.4203101717028472,1190.0,92.31483206493839,11.4,1028.0,355.0,654.0,129.0,1287.0,1329.0,10.7,59.8,0.6458115274789011
2004-11-25 22:00:00,1.804759488569764,1128.0,104.08093292454862,7.8,902.9303662125246,296.0,743.0,110.0,1160.0,1212.0,10.0,61.8,0.7576
2004-11-25 23:00:00,1.4131124820696552,1105.0,108.52300571101333,7.183257343696409,883.0,266.0,747.0,102.0,1180.0,1179.0,7.4781757940955185,62.1,0.8021464131076488
2004-11-26 00:00:00,2.0585788048265212,1152.0,75.67038305800112,9.954899308003405,959.0,373.0,689.0,114.0,1232.0,1231.0,9.3,64.5,0.7554
2004-11-26 01:00:00,2.0825115363882785,1144.2584973825444,97.40410518498584,9.7,967.0,417.0,698.0,117.0,1245.0,1214.0,9.1,65.7,0.7607
2004-11-26 02:00:00,1.781399840287147,1121.0,117.10657142265856,8.1,901.0,308.0,712.0,98.0,1188.8832599250202,1134.0,8.9,71.8,0.818
2004-11-26 03:00:00,1.439200859146092,1043.0,77.19356461952923,5.9,805.0,277.9576797520906,798.0,97.88198972394129,1155.0,992.0,9.1,72.9,0.843814157824961
2004-11-26 04:00:00,2.5092871967721084,1090.0,214.5193274784456,6.6,841.0,209.0,757.0,79.0,1202.0,989.0,8.7,77.6,0.8753
2004-11-26 05:00:00,1.6620278238629653,982.0,195.03465517685078,4.8,752.0,196.0,844.0,77.0,1153.0,897.0,9.0,77.3,0.8873
2004-11-26 06:00:00,1.2165736592288936,974.0,192.4039173742426,4.6,743.0,203.0,864.0,75.0,1139.4091586345708,885.0,9.1,77.3,0.8944
2004-11-26 07:00:00,1.9851113185701723,1118.0,245.57283191958368,8.4,915.0,393.0,731.0,95.0,1289.0,1059.0,9.3,76.9,0.9007
2004-11-26 08:00:00,4.701801146548621,1508.0,285.8219271019856,23.1,1379.0,864.0,496.0,137.0,1767.0,1567.0,10.0,75.0,0.9179
2004-11-26 09:00:00,5.8078959338389335,1521.0,291.96829104893476,26.6,1470.0,960.0,456.0,149.0,1857.0,1727.0,10.6,72.7,0.9272
2004-11-26 10:00:00,6.489830337202463,1562.0,296.67990817256,26.1,1596.0704733291682,1056.0,458.0,197.0,1770.0,2021.0,9.83987372237089,64.8,0.931
2004-11-26 11:00:00,5.010106539120271,1392.0,208.6502235222398,16.4,1389.325510523979,856.0,543.0,183.0,1579.1945906207532,1795.0,13.7,59.9,0.9335
2004-11-26 12:00:00,4.813240457398364,1439.0,195.07935563305693,18.9,1267.0,854.0,522.0,179.0,1586.0,1852.0,14.9,57.0,0.9564
2004-11-26 13:00:00,5.244189253149353,1539.0,171.57782368809248,22.7,1371.0,854.0,488.0,196.0,1712.0,1943.0,15.5,56.2,0.9814
2004-11-26 14:00:00,6.918897418345196,1608.0,193.41059975587524,27.2,1483.0,949.0,446.0,208.0,1845.0,2256.1017204518753,15.8,56.3,1.0026
2004-11-26 15:00:00,6.575569226119361,1589.0,193.8651271067485,24.1,1407.0,932.0,556.0,203.0,1757.0,1972.0,15.8,57.9,1.0292
2004-11-26 16:00:00,7.918376291329485,1704.0,230.1646047332439,29.1,1531.0,1071.0,507.0,213.0,1904.0,2098.0,15.7,58.9,1.0432
2004-11-26 17:00:00,8.8667957157785,1822.0,216.28884068825886,39.0103347915753,1686.0,1134.0,387.0,233.0,2077.0,2433.341000882761,15.5,61.2,1.067
2004-11-26 18:00:00,9.905133279223923,1956.0,312.0653115426997,45.2,1877.0,1389.0,347.0,255.0,2338.0,2465.0,20.32260208088475,62.8,1.0979
2004-11-26 19:00:00,7.898731550320154,1676.0,175.585090270747,30.7,1568.0,866.0,444.0,170.0,1983.0,2096.0,15.6,64.9,1.05100838811417
2004-11-26 20:00:00,8.960735733092424,1834.0,143.17315360877328,37.7,1723.0,947.0,400.0,167.0,2204.0,2638.115040761762,15.1,67.0,1.1394
2004-11-26 21:00:00,9.181533087550262,2126.769245326808,131.74029575388712,31.6,1588.0,1155.0,437.0,205.0,1971.0,2234.0,14.6,67.7,1.1164
2004-11-26 22:00:00,6.974544890803596,1518.0,147.55444054464337,19.9,1293.0,798.0,515.0,170.0,1602.0,2048.0,13.8,67.8,1.0609
2004-11-26 23:00:00,5.453021499303207,1502.0,158.4011758656751,18.6,1256.0,696.0,560.0,154.0,1568.0,2044.0,13.4,69.0,1.0579
2004-11-27 00:00:00,4.823756931406212,1499.0,151.6734338108741,16.9,1207.0,654.0,748.0,143.0,1530.0,1880.9854270684787,13.0,74.45138583127104,1.0957
2004-11-27 01:00:00,4.9503421401674075,1531.0,156.29672251664135,18.0,1238.0,685.0,619.0,140.0,1713.4271030773118,1774.0,12.7,73.94502211002649,1.1339
2004-11-27 02:00:00,3.602987208811781,1424.0,110.46542466920833,14.9,1145.0,574.0,641.0,122.0,1482.0,1615.0,12.4,78.4,1.1269
2004-11-27 03:00:00,2.8825205246758996,1279.0,89.47429931386402,10.2,986.0,518.6209510006166,756.0,124.05774956229898,1362.0,1473.0,11.9,79.7,1.1075
2004-11-27 04:00:00,2.2889155797113045,1239.8369855210588,115.66925191264866,9.1,942.0,319.0,755.0,103.0,1323.0,1380.0,11.9,80.7,1.1199
2004-11-27 05:00:00,1.75347770441309,1189.0,60.57812748550073,7.3,870.0,263.0,821.0,97.0,1272.0,1251.0,8.490453747562556,75.8,1.1459
2004-11-27 06:00:00,1.4928293054003645,1197.0,63.65795034136444,7.6,881.0,320.0,820.0,99.0,1295.0,1173.0,12.3,81.9,1.1674
2004-11-27 07:00:00,2.155734340179595,1273.0,161.96389629461777,9.2,946.0,439.0,729.0,110.0,1349.0,1217.0,12.8,80.8,1.1898
2004-11-27 08:00:00,2.302438948493017,1298.0,169.31125368177098,11.1,1017.0,398.0,727.0,110.0,1418.0,1278.1581284210763,13.7,76.3,1.1932
2004-11-27 09:00:00,3.52056392750736,1453.0,207.16415668325328,16.3,1190.0,637.0,583.0,121.0,1644.0,1358.0,13.4,78.8,1.2104
2004-11-27 10:00:00,3.736511772189105,1492.0,182.77441211881919,17.8,1233.0,699.0,561.0,122.0,1672.0,1481.0,11.646391840335417,77.8,1.2201
2004-11-27 11:00:00,3.5134058013387053,1481.0,147.61665567278646,16.7,1202.0,699.0,768.0,136.0,1639.0,1532.0,15.1,74.25320279597744,1.244
2004-11-27 12:00:00,3.4757387823019705,1524.0,113.32460568655222,17.6,1228.0,707.0,853.0,170.0,1646.0,1675.0,15.8,70.5,1.1332549460233312
2004-11-27 13:00:00,4.232720341271184,1562.0,138.7838950298903,19.4,1280.0,743.0,479.0,156.0,1711.0,1724.1274982936561,15.4,73.3,1.27
2004-11-27 14:00:00,4.763377712026963,1567.0,144.72576569360555,23.76158623066893,1300.0,745.0,473.0,158.0,1753.0,1743.0,15.6,71.4,1.2596
2004-11-27 15:00:00,4.779202779694538,1554.0514052120184,113.03942888600905,19.4,1280.0,741.0,479.0,174.0,1703.0,1774.0,16.3,68.7,1.2596
2004-11-27 16:00:00,5.338829035216572,1622.0,129.15529169032126,20.5,1312.0,765.0,477.0,187.0,1727.0,1804.0,16.4,68.2,1.2662
2004-11-27 17:00:00,4.407590525061357,1515.0,148.29816943784982,18.7,1259.0,632.0,508.0,147.0,1695.0,1555.0,15.6,70.2,1.238
2004-11-27 18:00:00,5.341248845006339,1603.0,168.7046993739597,24.5,1417.0,808.0,459.0,136.0,1901.1753481418073,1621.0,10.408366322281115,75.8,1.2202
2004-11-27 19:00:00,5.050998692727949,1514.0,152.10034622237487,21.3,1395.9769069593954,703.0,489.0,134.0,1755.0,1614.0,14.0,74.6,1.1865
2004-11-27 20:00:00,5.695480960672278,1567.0,112.51456404098863,23.5,1392.0,764.0,470.0,126.0,1821.0,1637.0,13.3,75.8,1.1506
2004-11-27 21:00:00,4.5447172459317,1380.0,95.83145921987654,15.5,1163.0,667.0,705.3885270439149,130.0,1649.8631095704018,1485.0,13.7,72.5,1.1326
2004-11-27 22:00:00,3.2400375302930002,1214.0,63.223280653909256,9.9,972.0,355.0,663.0,98.0,1359.0,1280.0,12.8,73.8,1.0853
2004-11-27 23:00:00,2.6956235174809713,1225.0,65.78062510596504,10.1,950.3150325055867,359.0,656.0,89.0,1460.5733397195806,1236.0,11.2,79.14082675025574,1.1705271742284462
2004-11-28 00:00:00,2.34616039982695,1250.0,81.98500606394298,10.3,989.0,327.0,665.0,88.0,1343.0,1204.0,10.6,76.21884727497383,1.0133
2004-11-28 01:00:00,1.484750647215407,1143.0,91.43225509186777,7.6,882.0,289.0,738.0,86.0,1260.0,1069.0,10.8,77.5,1.0027
2004-11-28 02:00:00,1.710910458329343,1046.0,133.8212904412821,6.1,817.0,288.60080357542574,790.0,96.05850682060984,1214.0,957.0,10.5,78.6,0.9976
2004-11-28 03:00:00,1.5020799530251043,953.0,147.91654069008894,4.2,722.0,138.0,911.0,70.0,1148.0,828.0,10.3,77.6,0.9743
2004-11-28 04:00:00,0.5938224577480049,913.0,121.52535839639796,3.1,659.0,86.0,1010.0,55.0,1121.0,748.0,10.3,74.9,0.9362
2004-11-28 05:00:00,0.8228535918535143,858.0,57.82729342905385,1.6,554.0,60.0,1207.0,45.0,1047.0,663.0,8.81576762681289,69.0,0.9159
2004-11-28 06:00:00,0.9111046826499096,848.0,112.661709896104,1.7,560.0,62.0,1242.354004834399,44.0,1045.0,644.0,8.9,77.1,0.8804
2004-11-28 07:00:00,0.981959465909424,871.0,188.43859994019607,1.5,548.0,73.0,1197.0,50.0,1025.0,585.8604025873085,9.5,73.3,0.8719
2004-11-28 08:00:00,1.0501419633775195,909.0,141.11013767398987,2.6,624.0,157.0,1056.0,74.0,1073.0,736.0,8.6,76.09156223114395,0.8617
2004-11-28 09:00:00,0.7088538021884319,906.0,131.3623579283417,2.8,637.0,166.0,1024.0,81.0,859.1605465113041,761.0,8.6,76.6,0.8586
2004-11-28 10:00:00,0.4775083059013985,859.0,135.11306301205354,1.9,624.5590913107051,98.0,1126.0,65.0,1039.0,696.0,8.16418525882567,72.0,0.7795267530292379
2004-11-28 11:00:00,0.37535049030195666,1028.0,128.57888473791832,5.060644318970205,764.4916943611188,153.0,877.0,76.0,1194.0,871.0,11.1,68.2,0.8979
2004-11-28 12:00:00,0.9614235883818818,1089.0,132.29621812592646,6.5,835.0,307.0,778.0,110.0,1216.0,1004.0,11.8,65.0,0.8966
2004-11-28 13:00:00,2.089449080693713,1117.9432024071696,161.69865284688558,9.4,954.0,416.0,701.0,124.0,1313.0,1133.0,12.1,64.8,0.9135
2004-11-28 14:00:00,1.4455680650257485,1136.0,131.90565995897725,8.2,906.0,346.0,729.0,120.0,1274.0,1140.0,12.6,63.2,0.9209
2004-11-28 15:00:00,1.0942197518703456,1069.0,136.2775814395683,7.108439538121596,856.2620994710055,252.0,777.83311342901,99.0,1159.920419382189,999.0,13.4,61.9,0.9513
2004-11-28 16:00:00,1.2909966590192852,1214.0,164.54638498725342,8.6,922.0,326.0,741.0,117.0,1201.4994087993641,1124.0,13.3,63.3,0.9597
2004-11-28 17:00:00,2.01984575854102,1212.0,155.82097429788138,8.073778508511587,926.0,490.0,720.0,132.0,1283.0,1193.0,11.2,70.9,0.9406
2004-11-28 18:00:00,2.335383115373646,1218.0,144.93089240425425,10.1,981.0,452.0,677.0,113.0,1335.0,1258.0,9.6,76.5,0.9184
2004-11-28 19:00:00,3.149537076297877,1279.0,158.89892664922135,12.751842877840348,1069.0,542.0,628.0,117.0,1364.416138459036,1356.0,9.9,76.3,0.9296
2004-11-28 20:00:00,4.066001276101964,1382.0,180.56690135364477,16.5,1196.0,605.0,573.0,127.0,1543.0,1468.0,10.4,74.6,0.9394
2004-11-28 21:00:00,3.387173349070621,1292.0,167.359242537772,13.0,1085.0,577.0,620.0,132.0,1438.0,1390.0,10.3,74.79571269515861,0.9399
2004-11-28 22:00:00,3.2984792776945344,1250.0,179.90700813658054,12.1,1054.0,491.0,634.0,121.0,1407.0,1348.0,10.4,75.4,0.947
